,zpid,homeStatus,city,homeType,bathrooms,bedrooms,isPremierBuilder,livingArea,zestimate,zipcode,longitude,latitude,abbreviatedAddress,datePostedString,dateSoldString,favoriteCount,pageViewCount,lastSoldPrice,livingAreaValue,livingAreaUnitsShort,lotAreaValue,lotAreaUnits,monthlyHoaFee,price,newConstructionType,yearBuilt,description,pricePerSquareFoot,fireplaces,garageSpaces,hasView,propertyCondition,sewer,stories,subdivisionName,taxAnnualAmount,elementarySchool,middleSchool,highSchool
32,241741995,RECENTLY_SOLD,Seattle,TOWNHOUSE,3.0,3.0,False,1923.0,1038900.0,98107,-122.38538,47.673412,2214 NW 61st Street,2024-04-08,2024-05-07,0,87,1035000,1923,sqft,1951.488,Square Feet,,1035000,,2016,"Opportunity knocks. Better than new! Single-family home living offering an open layout, floor-to-ceiling windows, sunlit rooms, & views! Spacious 3BR+ Office. Modern kitchen boasts a large center island, quartz countertops, soft-close drawers, & gas stove. Fireplace, wide plank wood flooring throughout, & A/C. Gorgeous primary suite with a sumptuous bathroom. Each floor has a bathroom. Huge laundry room! Relax and unwind on your private rooftop deck and experience the breathtaking city & Mt. Rainier views; gas hook-up for BBQs. Top-rated schools. Amazing location with steps to the foodie district of Ballard. All appliances included. Covered parking. No HOA dues. Great investment opportunity. Home sweet home! Hurry!",631,1,,True,Very Good,Sewer Connected,,Ballard,8313,8,7,9
33,340021498,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,1084.0,700100.0,98117,-122.377525,47.68195,7322 B 16th Avenue NW UNIT 5,2024-02-16,2024-05-07,1,31,699950,1084,sqft,,sqft,33,699950,,2024,"Join a thriving new-construction community by esteemed local builder, buildSOUND. Tucked neatly into Loyal Heights on a tree-lined street, this carefully thought-out design has great materials at every turn, striking the balance of form & function. Rift-sawn oak flooring, quartz counters, zoned heating & cooling. Savor life's moments or become ultra efficient in your Work From Home sanctuary. Enjoy rooftop deck views to the Olympics & beyond or simply bask in the sun. Off-street assigned parking (dedicated EV charging). Moments to unsurpassed access: transit, bike paths, top-tier schools, lush parks, fun eateries & more. Live Ballard life to its fullest & best. 7322B is 2 beds + den/WFH room (may also fit daybed). two of six homes remain.",631,,,True,,,,Loyal Heights,1,8,7,9
34,48939854,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,5.0,False,3250.0,2554200.0,98117,-122.3884,47.68796,8036 25th Avenue NW,2024-03-22,2024-05-06,3,152,2550000,3250,sqft,4848.228,Square Feet,,2550000,,2020,"Welcome home to the heart of Ballard! This resale by local builder ModernDen features a custom floor plan with timeless and contemporary design. Built with a stunning connection between all the living spaces; this home offers everything you need. The main floor boasts a grand living room with gorgeous statement fireplace, spacious dining area that seamlessly blends into your oversized chef’s kitchen. Enjoy a main floor family room and access to your private backyard and patio! Upstairs you’ll find a stunning primary suite with an oversized walk-in shower and closet plus 3 generous sized bedrooms. Top floor offers a 5th bedroom (or great office!) and a cozy rec room & covered deck. Just blocks to bakeries, coffee shops and more!",631,1,1,True,Good,Sewer Connected,,Loyal Heights,15516,8,7,9
35,59699542,RECENTLY_SOLD,Seattle,TOWNHOUSE,3.0,3.0,False,1320.0,815400.0,98107,-122.39241,47.669746,5604 28th Avenue NW,2024-04-12,2024-05-06,6,116,815000,1320,sqft,1250.172,Square Feet,,815000,,2002,"Just steps away from area restaurants, shops and parks is this fantastic in-city 3Bdr/3Bath home in Ballard. Conveniently located to transit, downtown and South Lake Union. Large windows being in abundant natural light. Kitchen w/lots of cabinetry, granite counters & gas cooktop. Gas fireplace in the great room with a private balcony. Up are two primary bedrooms, both with full baths. Lower level bedroom opens to the fully fenced, pet perfect, backyard. One car private garage! Lots of off street parking. Pre-inspected and move in ready!",631,1,1,False,,Sewer Connected,,Ballard,6486,8,7,9
36,49041306,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,4.0,False,2018.0,947600.0,98117,-122.380325,47.682507,7339 18th Ave NW,2024-04-08,2024-05-03,6,135,940000,2018,sqft,2957.724,Square Feet,10,940000,,1913,"Stunning, open concept Modern Craftsman. EYB 2024, to stud remodeled 4bed/3.5ba residence. Covered porch entry, welcoming & thoughtful layout with bright & light main level. Beautifully appointed kitchen gleams with elegance.  BEKO appliances & quartz countertops adorn dining experience.  Energy conscious LED lighting throughout and high efficiency heating and cooling.  Unwind in primary bed with en-suite bathroom. Upstairs two additional beds share spacious shower.  Continue to LL & discover amazing work/live area. LL is fully insulated & boasts wet bar w/seating area, 1bed, full bath, laundry & separate entry. Fully permitted remodel w/new plumbing, electrical, heating, new roof & seismic retrofit!",631,1,,True,,Sewer Connected,,Loyal Heights,1,8,7,9
37,63094925,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,1.0,1.0,False,370.0,502100.0,98117,-122.389114,47.67782,2508 NW 67th Street,2024-03-11,2024-05-03,3,133,499950,370,sqft,1799.028,Square Feet,,499950,,1923,"An amazing opportunity to own a historical tiny home in a highly desirable location. Light streams into the Faber's Cottage which was once an architect's backyard office, during the time that the Interurban line was in use. This darling home has been a very successful Airbnb the last few years with many repeat customers. This wonderful condo alternative has had several updates in the last few years including a brand new roof in 2/24, new landscaping, mini-split, exterior paint, fence and an on-demand water heater. This property also boasts a one-car garage, a rarity in the area. Can be sold fully furnished for a turn-key short term rental or move right into this unique home and enjoy all that Ballard has to offer.",631,,1,False,,Sewer Connected,1,Ballard,4180,8,7,9
38,48836629,RECENTLY_SOLD,Seattle,TOWNHOUSE,1.75,3.0,False,1580.0,815700.0,98117,-122.37225,47.689335,8322A 13th Ave NW,,2024-05-01,0,1,899900,1580,sqft,1263.0,Square Feet,,899900,,2021,"8322A 13th Ave NW, Seattle, WA 98117 is a townhome home that contains 1,580 sq ft and was built in 2021. It contains 3 bedrooms and 1.75 bathrooms. This home last sold for $899,900 in May 2024. 
 
The Zestimate for this house is $815,700. The Rent Zestimate for this home is $3,961/mo. ",631,,,False,,,,,5373,10,7,9
39,48837129,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,1.0,3.0,False,1860.0,861300.0,98117,-122.36693,47.684826,7552 Dibble Avenue NW,2024-04-10,2024-05-01,5,180,880000,1860,sqft,4560.732,Square Feet,,880000,,1942,"Opportunity knocks on Dibble Ave NW in one of Seattle's most desirable neighborhoods. Perfectly located in the Ballard area, of course it's charming, and now it's now on market for the first time in 65 years! Move in and make this one yours. With most of the ""big stuff"" updated, including a newer roof, updated plumbing, sewer line replaced, newer gas water heater and gas furnace, it's ready for your updates and imagination. The main floor features hardwood floors, spacious kitchen area and brick FP. Basement level has a finished bedroom, and unfinished space with good ceiling height. There is alley access to the 1 car detached garage and spacious backyard deck and patio areas. This home has written and told many stories, let it write yours!",631,1,1,False,Average,Sewer Connected,1,Whittier,1932,10,7,9
40,84760268,RECENTLY_SOLD,Seattle,CONDO,,,False,771.0,429100.0,98107,-122.382805,47.668217,5450 Leary Ave NW #C-2,,2024-05-01,0,5,390000,771,sqft,0.6332185491276401,Acres,,390000,,2007,"5450 Leary Ave NW #C-2, Seattle, WA 98107 is a condo home that contains 771 sq ft and was built in 2007. This home last sold for $390,000 in May 2024. 
 
The Zestimate for this house is $429,100. The Rent Zestimate for this home is $1,084/mo. ",631,,,False,,,,,2930,8,7,9
41,344025928,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,3.0,False,1637.0,900600.0,98117,-122.37251,47.68926,8322 A (SA-1) 13th Avenue NW,2024-03-08,2024-05-01,3,71,899900,1637,sqft,1263.24,Square Feet,23,899900,,2024,"Act now to secure one of the last five upgraded end townhomes in Willow South by Shelter Homes. Street-front, West-facing & well appointed, this 3-bedroom townhome, on a quintessential street in Whittier Heights boasts a timeless brick facade, classic angled roofline & a park-like courtyard. Featured in this home: a main floor fireplace w/ built-in shelving, a 36"" gas Bosch range w/ vent hood, heated bath floors in the 3rd floor primary suite, & carpet-only in the bedrooms. The great room boasts access to an arbored patio & the private roof deck provides outlets, in-wall lighting, nat.gas & H2O, views & sunshine. The bright kitchen has workspace island & flat front cabinets. The 2nd level=2 generous beds, full bath, & utility room. June '24",631,,,True,Very Good,Sewer Connected,,Crown Hill,1,10,7,9
42,48672850,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,4.0,4.0,False,3415.0,2138600.0,98117,-122.37118,47.681946,7316 12th Avenue NW,2024-04-03,2024-04-30,2,137,2130800,3415,sqft,3750.516,Square Feet,,2130800,,2014,"Meticulously maintained 2014 built home in Ballard's Whittier Heights. Stunning modern design with floor to ceiling windows allowing for tons of natural light. Spacious rooms throughout and very open floor plan. 3 bedrooms on the upper floor with a gorgeous primary bedroom & en suite bathroom, beautiful kitchen with giant island & generous sized rec room on lower level. Sunny, west facing balconies, great back deck for your BBQ, cute backyard and 2 car garage. Close to multiple bus lines on 8th NW & 15th NW with easy commute Downtown or to South Lake Union. Just a few blocks from shops & restaurants on 70th-The Fat Hen, Rosellini's, Frankie & Jo's, Delancey & more! 2 blocks to Whittier Elementary school.",631,1,2,True,,Sewer Connected,2,Whittier,14358,10,7,9
43,58389042,RECENTLY_SOLD,Seattle,CONDO,1.0,1.0,False,841.0,473100.0,98107,-122.397934,47.674652,6300 32nd Avenue NW UNIT 203,2024-04-04,2024-04-30,0,58,471500,841,sqft,,sqft,569,471500,,1997,"A rare offering in coveted Sunset Hill, this updated Skandia West residence lives large at 841 sq ft w/ desirable floorplan & generous open living space. Light & bright w/ freshly painted walls, its luxury vinyl tile flooring welcomes you (and your pets!) to a kitchen fit for a chef w/ gorgeous Quartz counters, classic subway tile & bar seating for easy entertaining before eating w/ loved ones at your dining room table (yes, it fits!). So much more to love, including the spacious and fully renovated bathroom, large walk-in closet, cozy gas fireplace, in-unit W/D, ample storage throughout & expansive private balcony. Secure parking & additional storage unit in garage. A short stroll or roll to Sunset Hill Park & all your Ballard faves.",631,1,1,True,,,1,Sunset Hill,3993,8,7,9
44,2053895161,RECENTLY_SOLD,Seattle,TOWNHOUSE,2.0,3.0,False,1621.0,785800.0,98117,-122.37251,47.68926,8328 B (SA-6) 13th Avenue NW,2023-08-13,2024-04-30,0,25,785000,1621,sqft,1023.66,Square Feet,23,785000,,2024,"Welcome to newest pre-sale opportunity in Shelter Homes' Willow South community. Willow North is over 50% SOLD OUT! This street-front, west-facing, townhome w/ a classic brick facade offers a private roof deck (w/outlets, in-wall lighting, nat. gas & H2O outlets, & mtn views) & a spectacular location - .4 miles to the NEW Metropolitan Market & other shops, restaurants, etc. The main floor provides access to an arbored rear patio, & features a bright & functional kitchen w/ workspace island, Bosch appl., & flat front cabinets. The 2nd level=2 bedrooms, full bath, & utility. The primary suite encompasses the 3rd floor-Spacious bath w/ separate toilet room, large, walk-in shower, & ample closet space. Tour NOW & secure pricing BELOW $800,000!",631,,,True,Very Good,Sewer Connected,,Crown Hill,1,10,7,9
45,48673164,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,1.0,4.0,False,1620.0,1007100.0,98117,-122.36906,47.68118,7056 10th Ave NW,,2024-04-29,0,9,1003500,1620,sqft,4000.0,Square Feet,,1003500,,1929,"7056 10th Ave NW, Seattle, WA 98117 is a single family home that contains 1,620 sq ft and was built in 1929. It contains 4 bedrooms and 1 bathroom. This home last sold for $1,003,500 in April 2024. 
 
The Zestimate for this house is $1,007,100. The Rent Zestimate for this home is $3,399/mo. ",631,,,False,,,,,8836,10,7,9
46,72496152,RECENTLY_SOLD,Seattle,CONDO,2.0,2.0,False,950.0,652500.0,98107,-122.38799,47.66996,5615 24th Avenue NW UNIT 44,2024-01-04,2024-04-29,2,72,650000,950,sqft,10001.376,Square Feet,730,650000,,2006,"Welcome to this stunning upgraded corner unit nestled in the heart of Ballard. Natural light, bamboo flooring, and a spacious layout creates a warm, relaxing, atmosphere. Wake up each morning to the tranquility of savoring a cup of coffee on your wrap-around deck, while being treated to mountain top views. Stroll down to the various parks surrounding, indulge in culinary delights, and discover the trendy boutiques that make this neighborhood so desirable. 2parking spaces,2bed,1.75bath, in unit washer/dryer, rooftop deck. Over $31k of upgrades in 2022(inquirer for full list). Upgrades add tremendous value and appeal to the unit, in addition the building is well maintained. Schedule a viewing today and make this exceptional condo your own!",631,1,2,True,,,1,Ballard,4325,8,7,9
47,128963269,RECENTLY_SOLD,Seattle,MULTI_FAMILY,3.0,3.0,False,1946.0,1008100.0,98117,-122.374435,47.67969,1418 NW 70th Street,2024-01-16,2024-04-29,1,70,1002000,1946,sqft,2874.96,Square Feet,,1002000,,1926,"***Offers being reviewed by seller's attorney. Not accepting any new showing requests*** Vintage brick mixed use investment property in popular Whittier neighborhood of north Ballard.  Triplex includes a 1 BR apartment, a 2 BR apartment, and the restaurant's commercial space currently occupied by popular Fat Hen restaurant (renter since 2017). The leases for the restaurant and one apartment are month to month, the lease for 7002 apartment expires in April. Boasting a walkscore of 87, on this cute commercial block with several other restaurants and businesses and just off 15th NW transit.",631,,,False,Good,Sewer Connected,,Whittier,2677,10,7,9
48,346887336,RECENTLY_SOLD,Seattle,SINGLE_FAMILY,3.0,3.0,False,1660.0,1129400.0,98107,-122.382576,47.673943,2004 NW 62nd Street,2024-03-31,2024-04-29,1,70,1125000,1660,sqft,1481.04,Square Feet,,1125000,,2024,"Welcome to your dream home nestled in the heart of Ballard! This stunning brand new NW contemporary modern masterpiece is a rare offering of spaciousness, style, quality, & functionality. Step inside & you’re greeted by the warm, beautiful oak hardwood floors. Lower level w/ bedroom, full bath, garage w/ EV charging. Spacious open concept main level with striking designer kitchen, living & dining spaces, large windows providing tons of natural light, and a beautiful, custom floating staircase. Secondary bedroom, additional full bath, laundry, & primary suite on the top level, w/ stairs leading to your private rooftop deck w/ territorial views. Expertly built by Build Sound!",631,,1,True,Very Good,Sewer Connected,,Ballard,,8,7,9
